The Intouchables,Amon Warmann,CineVue,8.0,2019-2-5,"The culture clash shtick is nothing new, but seldom has it been this funny, and Philippe and Driss' opposing perspectives on music, opera and art produce many a laugh-out-loud moment."
The Intouchables,James Plath,Movie Metropolis,8.0,2013-2-28,"Without getting into spoilers, can I just say how refreshing it was to watch a film about a physically challenged person that didn't end on a total downer?"
The Intouchables,Jim Schembri,3AW,6.0,2012-11-2,"This pleasant, predictable, fact-based tale of an unlikely friendship between a quadriplegic and his carer hits all the sweet spots a feel-good movie must."
The Intouchables,Cameron Williams,The Popcorn Junkie,10.0,2012-10-28,"In the wrong hands this film could have been a sentimental mess. Luckily it's not and instead of being a film about labels, it's about people and the healing power of camaraderie."
The Intouchables,Margaret Pomeranz,At the Movies (Australia),6.0,2012-10-25,"I think a lot of people are going to enjoy it but I think it also tries too hard to please that audience and it just shrieks, aiming at that middle bar."
The Intouchables,David Stratton,At the Movies (Australia),6.0,2012-10-25,"The problem is that if, while you're having a good time with these characters, you start to think about the wider implications of the film, you might find yourself somewhat less enthralled."
The Intouchables,Lisa Nesselson,sbs.com.au,6.0,2012-10-25,Is The Intouchables an enjoyable movie if you overlook a few potentially queasy-making scenes? Absolutely. Is it great filmmaking in the neighbourhood of art? Nope.
The Intouchables,Ed Gibbs,The Sun-Herald (Australia),9.0,2012-10-22,"Oscar-nominated, lauded at festivals overseas and now, one of the most successful French pictures of all time, The Intouchables is simply irresistible."
The Departed,Allison Rose,FlickDirect,9.0,2024-4-23,"The Departed, directed by Martin Scorsese, boasts plot twists and is an Oscar-winning highlight of his illustrious career."
The Departed,David Nusair,Reel Film Reviews,8.75,2023-2-14,...an overlong yet mostly engrossing thriller...
The Departed,Stephen Silver,Tilt Magazine,9.0,2021-10-14,The movie that finally brought Scorsese gold (15th anniversary)
The Departed,Mike Massie,Gone With The Twins,10.0,2020-11-21,"Just might be Scorsese's most complex, well-balanced gangster flick."
The Departed,Danielle Solzman,Solzy at the Movies,10.0,2020-4-2,"The Departed continues filmmaker Martin Scorsese's trend of making at least one motion picture masterpiece per decade--this time, winning an Oscar."
The Departed,Mattie Lucas,"The Dispatch (Lexington, NC)",10.0,2019-6-5,Like taking a master class in filmmaking and ensemble acting.
The Departed,PJ Nabarro,Patrick Nabarro,6.0,2019-1-27,"The film elapses in a strange way, with the first 60% of the film feeling like an extended introduction with lots of exposition, leaving the last 40% as its conclusion."
The Departed,Namrata Joshi,Outlook,10.0,2019-1-17,"The biggest draw, of course, are the star acts: Caprio, Damon and Mark Wahlberg in particular are electric."
The Departed,Leigh Paatsch,Herald Sun (Australia),10.0,2018-11-29,"Very violent, but very, very good."
Gladiator,Yasser Medina,Cinefilia,8.0,2024-4-14,"As a sword and sandal epic, it still holds the exciting pulse to this day with Russell Crowe's magnificent performance and its emotional story about the Roman gladiator who fights as a liberator against a corrupt emperor. [Full review in Spanish]"
Gladiator,Adrían Massanet,Espinof,5.0,2023-12-19,Russell Crowe takes ownership of his character and gives him an immeasurable truth and sadness. [Full review in Spanish]
Gladiator,Chuck Klosterman,Akron Beacon Journal,7.5,2023-10-30,"The individual performances are great and the images are stunning, and -- perhaps most important -- Gladiator offers an escapist quality that makes its derivative flaws seem minor."
Gladiator,Michael Clark,Epoch Times,10.0,2023-1-19,"When the dust finally settled, “Gladiator” pulled off a few minor miracles. It catapulted Crowe into super-stardom, removed any doubt that Scott could work within any particular genre with success, and took a dusty old genre and made it new again."
Gladiator,David Nusair,Reel Film Reviews,8.75,2022-11-30,"Gladiator benefits from a second half that is, given its focus on Maximus’ vengeance-fueled exploits, virtually overflowing with spellbinding interludes..."
Gladiator,Bill Muller,Arizona Republic,6.0,2022-11-2,"The new film has spectacular fight scenes in dazzling sets and a familiar story about honor and betrayal, courage and cowardice. It's the perfect vehicle for some old-fashioned sword-clanging fun."
Gladiator,Dean Lamanna,Fort Worth Star-Telegram/DFW.com,8.0,2022-11-2,"Gladiator delivers everything its title promises. The surprise is that this bold revival of the period ""sword-and-sandals"" epic does so with solid acting, sure pacing and superior style interspersed with payoff-worthy pathos."
Gladiator,Malcolm Johnson,Hartford Courant,7.5,2022-11-2,"Such magnitude demands a heroically proportioned star, and Russell Crowe is the man, muscled but mournful and quietly spiritual. All hail, Maximus."
Gladiator,Marshall Fine,"Journal News (Westchester, NY)",8.75,2022-11-1,The blend of digital imagery and contemporary showmanship combine to make you feel like a privileged ticket-holder at a compellingly ghastly program in the most famous arena on Earth.
Gladiator,Rick Kisonak,Seven Days (VT),10.0,2022-11-1,"A mountain, a fever dream, an epic poem of a motion picture. Equal parts Ben-Hur and Braveheart, it is a victory not likely to be equaled any time soon."
Gladiator,Alison Gillmor,Winnipeg Free Press,9.0,2022-11-1,"Wholly improbable and voluptuously satisfying, Gladiator and its sheer shivery pleasure in cinematic spectacle and big emotion deserve a very Roman ""thumbs up."""
American History X,Wesley Lovell,Cinema Sight,7.5,2023-10-5,"Making social statements is important, but so is quality writing. The film lacks too much in one area to be brilliant, but is successful enough in other areas that it is easily a good movie."
American History X,Joseph Robinson,Fish Jelly Films (YouTube),7.0,2023-8-19,"Equal parts disturbing and honest, American History X is a sobering look at the power of role models."
American History X,Mike Massie,Gone With The Twins,4.0,2020-9-9,The entire project is largely amateurish and incompetent on a technical level.
American History X,Tom Meek,Cambridge Day,7.5,2020-7-8,It's a gripping drama and a useful take on learning how to unlearn systemic beliefs.
American History X,C.H. Newell,Father Son Holy Gore,10.0,2019-5-5,"A tale of intergenerational racism and all it brings upon those who fall in line with a hideous ideology. Powerful, brutal, and takes proper aim at white supremacy."
American History X,Blake Howard,2UE That Movie Show,9.0,2012-5-16,"American History X advocates that ""those who ignore history are doomed to repeat it""? It's a powerful social document and should be part of your film watching curriculum."
American History X,Charles Cassady,Common Sense Media,4.0,2010-12-14,This dark drama is not for kids.
American History X,Peter Canavese,Groucho Reviews,8.75,2009-5-25,"If didactic and overwrought at times, it's also powerful and persuasive. [Blu-ray]"
American History X,John J. Puccio,Movie Metropolis,7.0,2009-4-16,"...a violent film on a weighty topic...frank and honest, its characters, actions, and ideas compelling the viewer to look further and become involved."
American History X,Garth Franklin,Dark Horizons,8.75,2006-10-30,
American History X,Emanuel Levy,EmanuelLevy.Com,6.0,2006-2-26,"Well-intentioned and well-acted but unconvicning, this saga provides an instructive example to the simplistic approach taken by movies when tackling the social problem of racism."
American History X,Pablo Villaça,Cinema em Cena,10.0,2004-8-29,"Pesado e incmodo, discute o racismo com inteligncia e conta com uma interpretao absolutamente impecvel de Edward Norton."
The Lion King,Quentin Falk,Sunday Mirror (UK),8.0,2024-3-1,As spectacular as anything Disney has ever done.
The Lion King,Sean P. Means,Salt Lake Tribune,8.75,2021-12-22,Disney' newest animated feature is an explosion of color and emotion. This tale of a lion cub growing up to avenge his father's death is filled with primal themes and deep feelings.
The Lion King,Marylynn Uricchio,Pittsburgh Post-Gazette,8.75,2021-12-22,"The Lion King is classic, first-rate Disney, an animated musical for all ages that will roar its way to huge grosses and take its place among Disney's best."
The Lion King,Jay Stone,Ottawa Citizen,10.0,2021-12-22,"The Lion King, Walt Disney's 32nd full-length animated film, is a glorious hodgepodge, a jumble of styles, emotions and ideas that turn into something wonderful. This is Disney animation at its best -- and at its most sentimental."
The Lion King,Matt Brunson,Film Frenzy,8.75,2021-10-11,This often dark tale about a lion cub holds real emotional resonance.
The Lion King,Mike Massie,Gone With The Twins,10.0,2020-9-14,A stunning artistic achievement that helped create serious critical awareness for feature-length animation.
The Lion King,Ángel Luis Sucasas,Espinof,10.0,2019-7-15,'The Lion King' is arguably up for one of the best films of all time. [Full review in Spanish]
The Lion King,Danielle Solzman,Solzy at the Movies,10.0,2019-7-10,The Lion King isn't just the best film of the Disney Renaissance but the best animated film of all time!
The Lion King,Rachel Wagner,Rachel's Reviews (YouTube),9.0,2019-2-20,Scar is I think the best Disney villain that we've ever had.
The Lion King,Sheraz Farooqi,CinemaDebate,10.0,2018-12-14,Simply the pinnacle of Disney animation.
Hotaru no haka,Adam Kempenaar,Filmspotting,10.0,2022-12-7,"It’s one thing to have a film really sadden you, but I also found it sublime in its beauty... [Setsuko and Seita's] happiness together is transcendent."
Hotaru no haka,Keith Garlington,Keith & the Movies,9.0,2022-8-21,It does more than ‘tug at your heartstrings’. It evokes deeper and more complex emotions.
Hotaru no haka,Richard Propes,TheIndependentCritic.com,10.0,2020-9-9,There is no aspect of this film that doesn't work beautifully.
Hotaru no haka,Chris Cabin,Slant Magazine,8.75,2018-12-30,"Isao Takahata makes survival the thematic core of the story, but he never degrades his characters or fetishizes their suffering."
Hotaru no haka,James Berardinelli,ReelViews,10.0,2018-12-28,Some movies are such singular achievements that they deserve to be seen at least once by everyone who considers himself or herself to be a lover of film. Grave of the Fireflies falls into that exclusive category.
Hotaru no haka,Larushka Ivan-Zadeh,metro.co.uk,10.0,2017-9-5,"Once seen, this is seared in your heart, deep as your worst relationship break-up."
Hotaru no haka,David Nusair,Reel Film Reviews,6.25,2013-11-30,...a well-made and heartfelt drama that's just not as engrossing as it should be.
Hotaru no haka,Charlotte O'Sullivan,London Evening Standard,10.0,2013-5-24,"We're so used to seeing the human spirit triumph. Here, we're allowed to understand how it might fail."
